annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19ySRxwK2b,@user vous avez bien sur des preuves que poutine a assassiné Navalny !?,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",vladimir poutine,,13
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19yWNA5ctO,"Le probléme n'est pas le bon sens d'une partie des français (les derniers , les vrais ) mais de nos divers dirigeants politiques aussi incompétants ,obtus et d'une crâsse bêtise ne leur permettant pas une mise en perspective des problémes . Ce bel ensemble les améne à se focaliser -et désigner - la russie comme l'ennemi ultime ,alors qu'à bas bruit la france subit déjà une guerre de territoire quelle n'arrive pas -et ne souhaite pas - juguler !!!! Laissons les Russophobes "" continuer à pérorer , le peuple russe à déçidé avec bien plus de bon sens que ce que les divers ""merdias-nationaux "" à la solde de l'universo-progresso-wokisme "" veut nous enfoncer dans la crane en occultant la paix .","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, russie",journalisme francais,122
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19yXTBdurY,@user Un million de merci ! Je suis Russe. Et tu as raison 👍,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, russie",,14
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19ydDHEy2T,@user вам смешно? Понемногу понемногу война приходит к вам в дом.,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,guerre en ukraine,11
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19ydV0e1Ck,"@user C'est crédible, Vlad a eu 3 candidat qui s'opposait à lui. Navalny n'a jamais été un concurrent, il n'a pas eu plus de 2 % des voix et personne ne l'a soutenu en Russie, sauf les services secrets occidentaux. Tu n'es qu'un troll méchant ou juste mal informé.","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, vladimir poutine",occident,49
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19ylSBrp2N,"And good job for continuing with Mister Poutine ! Well done ! Congratulations from Mali, Burkina Niger (AES alliance) . Africa supportes you. Very freindly from Mali, Africa !","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","russie, vladimir poutine",,29
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19yofxYp4W,"Mr, Makogonov ! Il ne faut méme pas parler a ses mouflons du BFM","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,bfmtv,14
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19yvULxsMy,L' occident ne supporte pas un autre modèle de penser ni de faire qui ne soit pas occidental. Ils estiment être le centre du monde qui détient la vérité ultime !,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,occident,31
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19z3Vm0Fpz,Bravo,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, russie",occident,1
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zAlds-tY,@user candidat mis en place par les américains qui faisait 2%? C'est comme si on reprochait un manque de démocratie parce que Poutou n'a pas remporté les élections !,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","democratie francaise, elections russes",occident,29
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zGtRkkiz,"Ce qui est difficile à comprendre, c'est comment un peuple ami peut aussi fortement soutenir le chef d'orchestre d'une tuerie de masse. Faut bien vous trouver des excuses tellement ce qu'impliquerait la réalité du sentiment du peuple Russe serait terrible humainement. Cela ferait techniquement de tous les votants pro Poutine des meurtriers eux aussi, ce qui est insoutenable.","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,"guerre en ukraine, russie, vladimir poutine",58
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zIcKjrES,"Dis au peuple russe que le peuple Francais soutient la russie et soutient putin... Dites au peuple russe que le peuple Francais aime les russes... Que malheureusement nous peuple francais nous ne sommes pas libre... Et qu on est soumis aux progressistes lgbt feministes, le peuple Francais n est pas l elite Europeene
Ces pourritures font des choses en notre nom sans notre accord.","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","russie, vladimir poutine","democratie francaise, occident",64
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zP0ca4a2,"Я , все мои родственники и мои знакомые голосовали за Путина.","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, vladimir poutine",,11
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zULTa1rf,"Bravo Nadia, bravo pour votre choix, tous les Russes que je connais en France ont aussi voté Poutine","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, vladimir poutine",,18
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zUgMYqIg,"@user n'importe quoi, d'où sortez vous cette ineptie ? Vous avez des preuves ? Non bon donc fermez la ça nous fera des vacances le troll stupide","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,trolls russes,27
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zVcPBDMN,"@user s'il n'avait pas assassiné le candidat appuyé et soutenue par la CIA, on connaît le pedigree de certains opposant à Poutine. Tu veux échapper au lavage de cerveau alors par du principe que si BFMTV (occident) dit une chose il faut comprendre l'inverse.","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",vladimir poutine,"bfmtv, occident",44
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zXW7-1eO,Reconnaître 87%? 😅 Dans un pay autoritaire? Oui. Bien sure.,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,"elections russes, russie",10
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zYwmAg2f,Ce président France travaille pour les États-Unis il invente des histoires il est devenu Parano,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,emmanuel macron,15
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zcyC4uuM,"Я тоже голосовала за Путина. Это мой осознанный выбор. И я не собираюсь расшибаться в лепешку, пытаясь доказать этим слепо-глухим, что они не видят и не слышат.","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, vladimir poutine",,27
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zf21EvOZ,"Ils semblent avoir des bouchons de cérumen dans les oreilles. Entendez-vous au moins ce que nous disons ? Nous avons tous voté ensemble, librement et honnêtement.🎉","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",elections russes,,26
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zfTILcqa,@user et néanmoins il (Vlad poutine) l'a quand même fait assassiner.,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,vladimir poutine,11
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zrfZUw75,Vous votez pour un colonisateur mafieux sanguinaire… le nouvel Hitler…,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,"elections russes, russie, vladimir poutine",10
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zsByJs8y,"@user Bravo, c'est bien compris ! Quand les occidentaux ont de la médisance pour un leader, le peuple doit chercher à savoir pourquoi. En général c'est un très bon patriote pour son pays. Traduisez cela en russe pour les russes et les rusophones du monde. On n'abandonne jamais une équipe qui gagne. Ils veulent détruire le patriotisme dans le monde au nom de la démocratie. C'est comme ça que beaucoup de patriotes africains ont été victimes de complots et d'assassinats par ce qu'ils voulaient libérer leur peuples du colonialo-imprialiste et de l'impérialisme. C'est pourquoi les africains d'aujourd'hui savent traduire chaque mot venant de ce côté. Vive la Russie et vive la coopération russo-malienne et russo-africaine !","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","russie, vladimir poutine",occident,116
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zvIaqyXJ,"ça emmerde profondément les médias occidentaux que des chefs d'Etats comme V. Poutine soient largement et majoritairement soutenus par le peuple, car c'est tout le contraire en Occident.
Les médias ragent","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",vladimir poutine,occident,31
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zwKuIuvr,Поддерживаю❤🇷🇺,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, russie",occident,1
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA19zwwuKLYE,"L'occident n'est pas anti Russes , au contraire !
Mais quand le leader suprême de la Russie, élimine physiquement depuis 25 ans ses opposants politiques sérieux, cet élection ne vaut rien !
C'est comme si en France, Macron éliminé physiquement, le Pen , Mélenchon , et la droite classique, il ne resterait que des partis à 3% qui ne représente aucun danger pour le président en place. En Russie, c'est bien un simulacre d'élections, ou toute tentative de manifestation est tué dans l'œuf !
Vous êtes bien dans une dictature, et sans vous en rendre compte de rien. Les Russes qui auront le malheur de penser comme moi publiquement, seront enfermés. Libérez-vous de vos chaînes !!","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",occident,"elections russes, russie, vladimir poutine",116
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A-Byv8u40,"@user, ребята! Возвращаетесь в Россию! Вы так нужны родине! Патриоты, любители войны. Вам должно быть невыносимо грустно жить без нашего бессменного лидера в гейропе! На загнивающем западе! На фронте не хватает таких, как вы!","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",occident,"guerre en ukraine, russie, vladimir poutine",34
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A-DRRXbjT,"@user sont mort pour leur nation, pour faire barrage aux visées impérialiste des Etats Unis qui utilisent l'Europe comme marche pied ou serpillère pour défendre ses intérêts.
Pendant que nous on boycott l'énergie des Russes les américains continuent de commercer avec eux, pendant que les Ukrainiens voulaient négocier avec les russes nous on a attisé le feu de la guerre. Les occidentaux sont devenus les nouveaux nazi du 21 ème siècle, ils défendent d'une main le gouvernement néo nazi de zelinsky pendant qu'ils soutiennent de l'autre mains les génocidaires israéliens tueurs des enfants.","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",russie,"aide a l ukraine, israel, occident",93
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A-MGziaFS,"la russie une démocratie ! mdr
mais dans quel pays dit ""démocratique"" peut-on obtenir 80 % ? sauf, en éliminant tous ses adversaires .... (escalier, tombé du balcon, etc...)","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,"elections russes, russie, vladimir poutine",29
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A-PsE9Zpa,"@user rappel juste que Chirac avait réalisé un score de 82% , donc bon suivant ta logique on est pas mieux.","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",elections russes,democratie francaise,21
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A-XKA8e-C,Effectivement tout le monde a le choix ... de librement choisir d’être un mouton! Ou pas! mais ça c'est le choix de chacun!!! TOTALEMENT d'accord avec vous!!,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",elections russes,,27
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A-o4f38b_,c'est vrai que la démocratie en France ce porte bien en ce moment. Franchement ont n'est pas crédible ont n'a aucune légitimité à donner des leçons de démocratie.,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,democratie francaise,28
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A-oCUJw4p,"Я голосовала в Новосибирске, в Сибири. Совершенно свободно, без принуждения.За Путина! Это наша страна, это наш выбор. В отличии от Макрона, наш президент защищает наш народ, наши земли, наши экономику , производство и сельское хозяйство. Наш президент выступает за свой народ. А ваш????","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, russie, vladimir poutine",emmanuel macron,43
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A-ql-fMeV,"Des scores pareils cela n'existe qu'en Russie.
Cela ne vous choque pas ?","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",,"elections russes, russie",13
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A-yrJPlLZ,"Явка реально высокая, были созданы идеальные условия для голосования. Даже те, кто ни разу до этого не ходил на выборы, все проголосовали! Из тех, кого я знаю процентов 90. А на западе есть прямые выборы в принципе?","je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.",elections russes,occident,37
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A06Axf0V5,@user Continuez ainsi ! C'est bon !,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, russie",occident,7
ai,L'interview du porte-parole de l'ambassade de Russie en France en intégralité,UgyZj7cHYM1LZQXpuYt4AaABAg.A19sgZ2tB1FA1A0HPVBldy,@user ещё 3 кандидатов тогда почему не убрал?,"je suis russe, j'ai voté librement et j'ai fait mon choix. Tous mes amis aussi. Pourquoi n'avez-vous pas le courage de reconnaître notre choix? reconnaissez-vous seulement les résultats qui vous conviennent? c'est ainsi que fonctionne la démocratie européenne.","elections russes, vladimir poutine",,8
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,,16
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EshFrCsn7,"C'est un témoignage que si la petite France s'hazarder à s'attaquer au géant Russie, elle doit savoir qu'elle est déjà avalée. Vaut mieux de se plié",La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,,26
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EspBGh2_0,J’ai pensé à cela aussi 😂😂😂,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,,6
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1Et1qQrKwR,"Comme dans une fable de Jean de la Fontaine, sur l’éléphant et le rat",La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,,14
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EtIbSa-DR,C’est exactement ce que j’ai marqué dans mon commentaire d’en haut…!! 🤣🤣🤣.. D’un côté t’as des ours 🐻 Qui bouffe de l’entrecôte au petit déjeuner et de l’autre du Cuck de Saint-Germain-des-Prés nourri au graines de soja de chez Biocoop ..🤣🤣,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,"journalisme francais, occident",41
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EuHFjJPRg,@user…. C’est ce qu’a dit aussi Napoléon quand il y est allé… on sait tous comment ça a fini ..🤣🤣🤣,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,,20
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EuHJDTR6h,Exellent,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,,1
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EuUIkCmbK,un nain le journaliste français ou un géant Piotr tolstoi 😂😂😂 j'adore ses réponses il ne dit que la vérité ! comme ci qu'il y a qu'Attal de gay dans ce gouv 🙄,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,,journalisme francais,33
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EvFuriC2V,çà résume tout,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,,3
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EvKWBBAT8,"... Et certains se souviennent aussi de la fin de l'URSS, de la disparition du mur de Berlin et du pacte de Varsovie.@user",La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,,russie,23
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EvL4mXN9k,Bon il est grand et alors. Mon époux fait 1m90 et est américain et alors. Ça ne veut pas dire que les USA sont toujours formidables.,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,,occident,26
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EvYlY7nkO,"Oui les cercueils russes n’arrivent pas dans les aéroports russes. Les corps sont abandonnés et bouffés par les chiens. Si les corps sont rendus, une prime doit être payée aux familles.",La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,,"guerre en ukraine, russie",31
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EvtMGFR8Y,@user est tellement ça.. 😅,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,,5
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1Evu2P_1wm,@user quoi encore Hélène ? Tu n’as toujours pas compris que tout ça c’est des mensonges diffusés en France depuis deux ans?,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,,journalisme francais,22
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1Ew2aolmkP,"Pour trouver un français qui porte ses couilles autant que Piotr, il faut aller chercher du côté de John-Mickael ! 🤭",La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,,21
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EwC8zCF9u,"@user Disons pas obligatoirement, mais là…",La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,russie,,6
ai,Un proche de Poutine menace la France: l'entretien exclusif de  notre reporter à Moscou,Ugycsn2XxUHg2tVNV614AaABAg.A1Er6OdG-xtA1EwiCfwAJW,Un petit homme mdrrrr🤣🤣🤣🤣ce journaliste 🤡🤡🤡,La taille physique entre Tolstoï et le journaliste en dit plus sur les deux pays 😂,,journalisme francais,6
