annotator,title,comment_id,comment_text,author,stance_pro,stance_con,argument_type,pathos_type,ethos_appeal,ethos_challenge,word_count,context,timestamp,published_date,like_count,mentions,root_comment_id,root_comment_text,lang
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxtToHRzyhFG64BlcV4AaABAg.A3RMqrUnh1RA3SP9xweeeK,"​As opposed to the African leaders doing the exact same but not even maintaining infrastructure, law and order and other basics 😂",user_0452,,other,"appeal to reason, giving evidence (logos), appeal to/challenging authority (ethos)",,,african leaders,22,"​pattern is french troops are always in africa stealing their land and resources | It's not racism, it's pattern recognition.",2024-05-15 08:39:55+00:00,2024-05-15T08:39:55Z,14,muffine5279,UgxtToHRzyhFG64BlcV4AaABAg,when the fear of being called 'racist' is greater than letting your country be overrun and destroyed things don't turn out well.,en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxtToHRzyhFG64BlcV4AaABAg.A3RMqrUnh1RA3SPBhJf_fA,get off your arse and you do some hard work then too then.,user_0453,,other,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,13,,2024-05-15 08:40:09+00:00,2024-05-15T08:40:09Z,0,,UgxtToHRzyhFG64BlcV4AaABAg,when the fear of being called 'racist' is greater than letting your country be overrun and destroyed things don't turn out well.,en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxtToHRzyhFG64BlcV4AaABAg.A3RMqrUnh1RA3SPM3GGW1m,Please be very specific and tell me exactly how this is caused by racism. I’ll wait.,user_0453,,,,,,,16,,2024-05-15 08:41:34+00:00,2024-05-15T08:41:34Z,4,,UgxtToHRzyhFG64BlcV4AaABAg,when the fear of being called 'racist' is greater than letting your country be overrun and destroyed things don't turn out well.,en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",user_0454,,,,,,,7,,2024-05-14 23:34:26+00:00,2024-05-14T23:34:26Z,5489,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RUadIxKT8,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,user_0455,the west,,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,europeans,33,,2024-05-15 00:08:09+00:00,2024-05-15T00:08:09Z,571,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RVIhksvJF,"This is what Juan Gonzales has termed the ""Harvest of Empire""",user_0456,,,,,,,12,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 00:14:18+00:00,2024-05-15T00:14:18Z,79,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RXrib4H2l,"they weren't all followers to the pedophile prophet though, like this scum",user_0457,,other,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,"muslims, mohammed",13,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 00:36:41+00:00,2024-05-15T00:36:41Z,0,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RY-gZVY5v,"I am Irish, when did we invade any country?",user_0458,other,,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)",sarcasm/irony(the opposite meaning),ireland,,10,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 00:37:55+00:00,2024-05-15T00:37:55Z,652,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RY0rAJEJf,"​ that fancy stuff away from me, i drink from, and bathe in, the river and i likes it. Ya Colonialist",user_0459,,,,,,,21,,2024-05-15 00:38:04+00:00,2024-05-15T00:38:04Z,0,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RYBXDNX5Y,​ no the truth hurts you as usual LOL,user_0460,,,,,,,9,,2024-05-15 00:39:32+00:00,2024-05-15T00:39:32Z,0,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RYD-5CKv5,I already knew before reading the name wich kind of people it would be,user_0461,,,,,,,14,,2024-05-15 00:39:44+00:00,2024-05-15T00:39:44Z,309,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RYF9dNKTW,​ So you think that is enough for enslaving or colonising people for 400 Years +?,user_0462,the west,,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,the west,16,,2024-05-15 00:40:02+00:00,2024-05-15T00:40:02Z,0,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RYNwioy9X,Sans doubte ! DEFINITELY indigenous with that Gallic name,user_0463,,,,,,,9,,2024-05-15 00:41:14+00:00,2024-05-15T00:41:14Z,59,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RYR_J0sY1,"​you know you invaded France with those wascally Brits, don't lie.",user_0464,,other,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,ireland,11,"I am Irish, when did we invade any country? | Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅",2024-05-15 00:41:43+00:00,2024-05-15T00:41:43Z,0,bunjijumper5345,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RYldhwbUy,Trump and LePen are right again. The BBC can't hide it anymore.,user_0465,,immigration,appeal to/challenging authority (ethos),,"trump, le pen","immigrants, bbc",12,,2024-05-15 00:44:36+00:00,2024-05-15T00:44:36Z,0,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RYqzHeGp0,​ no whitey was still crawling on all 4s when there were rich civilizations of brown and black folks. You are just a victim of your own propaganda.,user_0466,the west,,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,white people,28,,2024-05-15 00:45:20+00:00,2024-05-15T00:45:20Z,0,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RYygpZUB4,​this is a result of socialist induced mass immigration.,user_0465,,"immigration, other","appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,"socialists, immigrants",9,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 00:46:23+00:00,2024-05-15T00:46:23Z,0,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RZDNgr2-I,​did he mention the Irish???????,user_0467,,,,,,,5,"I am Irish, when did we invade any country? | Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅",2024-05-15 00:48:31+00:00,2024-05-15T00:48:31Z,54,bunjijumper5345,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RZSpKbPa-,​Funny cause our ancestors developed the places we went to... You on the other hand find a perfectly developed place and take it back to the dark ages...,user_0468,,immigration,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,immigrants,28,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 00:50:38+00:00,2024-05-15T00:50:38Z,412,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RZd5VOay_,"Because indigenous people didn't wipe entire indigenous tribes out, before the colonizers got there.",user_0469,,,,,,,15,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 00:52:10+00:00,2024-05-15T00:52:10Z,137,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RZj4eCsyq,Amen,user_0469,,,,,,,2,​Funny cause our ancestors developed the places we went to... You on the other hand find a perfectly developed place and take it back to the dark ages... | Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 00:52:59+00:00,2024-05-15T00:52:59Z,17,SapphireKnightofWhiteLotusCity,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RZnhPJsss,ever heard of Boston??,user_0470,,other,appeal to/challenging authority (ethos),,,ireland,4,"I am Irish, when did we invade any country? | Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅",2024-05-15 00:53:37+00:00,2024-05-15T00:53:37Z,4,bunjijumper5345,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3R_JNTNG-2,Oh get over it. nationalism is on the rise and in UK we are sending newcomers to Rhwhanda lol,user_0471,,immigration,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,20,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 00:58:05+00:00,2024-05-15T00:58:05Z,67,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3R_QFxiVxg,"​I guess when the Ottoman Turks were colonizing the world, that was ok. Just say that you hate white Europeans and stop hiding behind the word colonizer. We all know what you mean.",user_0472,,other,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,33,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 00:59:01+00:00,2024-05-15T00:59:01Z,292,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3R_VqNBRIu,except the colonisation powers were superior in every way. The islamistic terrorists are not,user_0473,,other,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,muslims,15,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 00:59:47+00:00,2024-05-15T00:59:47Z,0,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3R_vcb1u-L,"Was just thinking the same thing. The religion of peace making its prescence felt, yet again !",user_0474,,other,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)",sarcasm/irony(the opposite meaning),,muslims,17,,2024-05-15 01:03:27+00:00,2024-05-15T01:03:27Z,77,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RaDkRUmW-,After they made us eat with knives and forks and forcibly schooled us to wipe our arses with toilet paper AND THEN made us wash our hands after doing so before we ate....WHEN DOES THIS HUMILIATION STOP!,user_0475,the west,,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)",sarcasm/irony(the opposite meaning),the west,,38,,2024-05-15 01:06:03+00:00,2024-05-15T01:06:03Z,91,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RaS1WVKKP,Mussi 😂,user_0476,,,,,,,2,,2024-05-15 01:08:00+00:00,2024-05-15T01:08:00Z,6,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RakD20Q12,a drug gang leader ah yes very religious indeed- just because cartel members have christian names docent make them christian. I highly doubt you have even a single GSCE,user_0477,,other,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)",sarcasm/irony(the opposite meaning),,user,29,,2024-05-15 01:10:37+00:00,2024-05-15T01:10:37Z,38,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Rap_zUV15,​ left out aerial flight and the automobile.,user_0478,,,,,,,8,,2024-05-15 01:11:21+00:00,2024-05-15T01:11:21Z,7,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Raq2L3Aa1,Irish love to get involved in any geo politics as long as they can mention England ...it's borish and predictable...victims,user_0479,,other,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,irish people,21,"​did he mention the Irish??????? | I am Irish, when did we invade any country?",2024-05-15 01:11:25+00:00,2024-05-15T01:11:25Z,0,FoolOfaTook9,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RaqOBOL2p,"arent you guys like part viking, part roman legionnaire or something 🤔",user_0480,,,,,,,13,"I am Irish, when did we invade any country? | Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅",2024-05-15 01:11:28+00:00,2024-05-15T01:11:28Z,3,bunjijumper5345,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Raz3Xk-j5,"Well, they shouldn't have colonized Africa! When you colonize, you open a two way portal. Good Luck",user_0481,,the west,"appeal to reason, giving evidence (logos)",,,,17,,2024-05-15 01:12:39+00:00,2024-05-15T01:12:39Z,39,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RbIvdNcan,In the 1500s Europeans who went to colonize the world were infamous for not bathing and shitting in the same room they ate in. They didn't have electricity nor plumbing and couldn't produce their own food and needed to plunder it from local tribes to stay alive.,user_0482,the west,,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,european colonists,47,,2024-05-15 01:15:30+00:00,2024-05-15T01:15:30Z,0,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RbWbQ2wH5,a muslim religion of peace,user_0483,,other,"appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)",sarcasm/irony(the opposite meaning),,muslims,5,,2024-05-15 01:17:22+00:00,2024-05-15T01:17:22Z,56,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Rba_VIZHk,is too funny 😂😂😂,user_0484,,,,,,,5,😂😂😂😂,2024-05-15 01:18:02+00:00,2024-05-15T01:18:02Z,0,digitalsiler,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Rbda-RGmM,​ you're Irish and defending colonialism? 😂,user_0149,,,,,,,7,"I am Irish, when did we invade any country? | Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅",2024-05-15 01:18:27+00:00,2024-05-15T01:18:27Z,25,bunjijumper5345,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Rbg-R28IS,​yes criminals do crime duh,user_0149,,,,,,,5,I already knew before reading the name wich kind of people it would be,2024-05-15 01:18:47+00:00,2024-05-15T01:18:47Z,1,dimmacommunication,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RbkRtGJl0,​ not your strong point?,user_0149,,other,appeal to/challenging authority (ethos),,,user,5,,2024-05-15 01:19:23+00:00,2024-05-15T01:19:23Z,0,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Rbpqx24Xn,The vikings invaded Ireland but the Romans never did.,user_0458,,,,,,,10,"arent you guys like part viking, part roman legionnaire or something 🤔 | I am Irish, when did we invade any country?",2024-05-15 01:20:08+00:00,2024-05-15T01:20:08Z,4,ICU1337,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
389,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Rbu1zxPRq,​religion? Pretty sure the Abrahamic religions oppose drugs and murder. Stop being anti Christian,user_0149,,,,,,,14,"Was just thinking the same thing. The religion of peace making its prescence felt, yet again !",2024-05-15 01:20:42+00:00,2024-05-15T01:20:42Z,13,jamesbarbour8400,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Rc04bHBAJ,​ if it wasn't for colonization you'd still be without electricity an d the internet fool,user_0485,the west,other,"appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,user,16,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 01:21:40+00:00,2024-05-15T01:21:40Z,0,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Rc2g_zTu_,​No one mentioned Ireland nor was it involved in the video,user_0486,,,,,,,11,"The vikings invaded Ireland but the Romans never did. | arent you guys like part viking, part roman legionnaire or something 🤔",2024-05-15 01:22:01+00:00,2024-05-15T01:22:01Z,7,bunjijumper5345,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Rc88M8QTw,Rwanda is actually a beautiful country better place to live than in England the poverty you have in England is scary,user_0487,the west,,appeal to emotion or moral values (pathos),"negative emotion (fear, anger, guilt, etc.)",,,21,Oh get over it. nationalism is on the rise and in UK we are sending newcomers to Rhwhanda lol | Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 01:22:45+00:00,2024-05-15T01:22:45Z,15,Steelninja77,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RcWNafnhw,​​I'm Irish too and we have moved to every part of this world. You cant throw a stone without hitting one of us. So dry your eyes about people moving to Ireland,user_0486,immigration,other,"appeal to reason, giving evidence (logos), appeal to/challenging authority (ethos)",,,user,32,"When did I defend colonialism? I said that the Irish never invaded other countries, so we shouldn't get stuck with Muslims like the countries that did. We have our own culture, own own history, our own religion that we fought for hundreds of years with the UK, we will not be invaded by Islam. | ​religion? Pretty sure the Abrahamic religions oppose drugs and murder. Stop being anti Christian",2024-05-15 01:26:04+00:00,2024-05-15T01:26:04Z,23,bunjijumper5345,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3Rcry-Erru,Deport these Muslims!,user_0488,,"immigration, other","appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,muslims,3,,2024-05-15 01:29:09+00:00,2024-05-15T01:29:09Z,0,,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RdI6hFAsQ,​ Oh come on these people themselves were killing one another and also trying to colonise others and the difference is when we colonised we did bc we were stronger they colonise us as we have evil doers within that enable it ZIONISTS who want to see us destroyed,user_0489,the west,"immigration, other","appeal to reason, giving evidence (logos), appeal to emotion or moral values (pathos), appeal to/challenging authority (ethos)","negative emotion (fear, anger, guilt, etc.)",,european leaders,49,Now you know of how every land and indigenous people felt when your ancestors colonized them in about more than a hundreds years ago and now they bring the mess back to you😅,2024-05-15 01:32:51+00:00,2024-05-15T01:32:51Z,0,eddieaie7,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
609,France manhunt: cameras record brutal ambush as “drug boss” freed and guards shot dead | BBC News,UgxzIEL4XAFFrc9extp4AaABAg.A3RQjlQoNAxA3RdN2pHSLO,You are not Irish. I am in Ireland.,user_0458,,,,,,,9,"​​I'm Irish too and we have moved to every part of this world. You cant throw a stone without hitting one of us. So dry your eyes about people moving to Ireland | When did I defend colonialism? I said that the Irish never invaded other countries, so we shouldn't get stuck with Muslims like the countries that did. We have our own culture, own own history, our own religion that we fought for hundreds of years with the UK, we will not be invaded by Islam.",2024-05-15 01:33:32+00:00,2024-05-15T01:33:32Z,11,sonny9493,UgxzIEL4XAFFrc9extp4AaABAg,"""Mohamed Amra"", an Indigenous Frenchman no doubt!",en
