annotator,title,comment_id,comment_text,context,stance_pro,stance_con,word_count
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6j0djykJe,"@user он,а не президент 😂😂😂","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,владимир зеленский,5
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6jASfi1Ve,@user РФ признана наследником СССР. Так что- все законно,"Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",россия,,9
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6jC0AOJYx,"Когда старый маразматик приходит к власти, результат очевиден, мир перевернулся с ног на голову, чёрное это белое и точка!!!","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,дональд трамп,19
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6jElx4eSn,"@user нормы поведения ,дипломатия.он нанюхался лишка.он сидит никакой. Позорище","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,владимир зеленский,9
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6jOIzY3EG,"А за что уважать Трампа?? За что??? Что он сделал для Украины хорошего? Последние 4 года президентом был Байден, помогал Байден, а не Трамп если что. Американский народ тоже не пострадал из-за помощи Украине, как жили хорошо, так и живут, так что нечего выклянчивать к себе уважение Трампу, ничем не заслуживает уважения. Разговор должен проходить на равных.","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.","помощь украине, сша",дональд трамп,57
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6jSUmh_mm,"А кому обещали президенту,а сидит нелегал@user","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,владимир зеленский,6
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6jdxKwbHj,"@user Президент Украины передал яо СССР)) А виновата Россия)))
Место своё не забывай, оно с протянутой рукой на коленях","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",россия,"будапештский меморандум, помощь украине",19
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6jmf9OMQy,"@user она могла только так,как воспользовалась всем,что ей от СССР досталось - попилить и продать. США это знали, поэтому не дали так сделать","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",сша,,23
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6jzZHglnO,"@user помогал? Отправить к бандерке ,в ад,более миллиона поклонников? Так это он больше России помог,по факту.😂😂😂 А Трамп пытается это остановить","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.","дональд трамп, россия","владимир зеленский, война в украине",21
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6kDwb1FVv,"@user Он имеет право требовать поддержки от США, так как именно США тогда уговорили Украину отдать ядерку россии.
==
Не надо бредить. Ядерного оружия у Украины никогда не было. Более того, Украина в своей декларации о независимости заявила об отказе от ядерного оружия и обязательствам быть нейтральной.","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",сша,"будапештский меморандум, помощь украине",47
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6l0z73S1U,@user вместе зеленским употребляете что ли 😂,"Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,владимир зеленский,7
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6lDgAiFiI,"Кастрюлеголовые уже в 91 могли развязать ядерку,дай им бразды правления","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,третья мировая,10
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6lGSmXa--,@user правду. Он курить много. Сравнил РОССИЮ И украину,"Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",россия,владимир зеленский,9
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6lJHWddWs,Именно они уговорили начать войну @user,"Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,война в украине,6
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6l_hrudC5,Унитазы хорошие. На слив нажимаешь а там хриплый голос Зелинского перемога ну и конечно узбек его подключал с со словами я арий от потужного унитаз . . @user,"Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,владимир зеленский,28
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6ljcSm5tc,"@user
Можешь закрыть пасть, кремлебот, ты уже заработал свою копейку","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,россия,10
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6ll6TvWD2,"@user сша не обязана помогать кому-либо вообще в мире кроме себя, существует ес в интересах которых остановить войну, а они хотят продолжать, а Трамп говорит без США вы просто мопсы против овчарки)","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.","дональд трамп, сша","война в украине, запад, помощь украине",32
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6m7OQFY0e,"@user может и президент своей страны, только общаться он так и не научился. Это переговоры, где закатывать глаза не стоит. Зеленский врет и они это знают, признать, что пора остановиться он не хочет, ему важно получить больше поддержки и заставить Россию на что-то пойти, но это невозможно в таком ключе. Ему попытались объяснить он не понял.","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,"владимир зеленский, война в украине, помощь украине",56
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6mJFLQhD3,"Просроченный президент, просроченной страны с народом с кастрюлями на головах !😂😂😂😂😂@user","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,владимир зеленский,11
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6m_ri-jam,"@user кто знает, может и полетели бы. Мало что ли что бывает когда на тебя нападает неадекватный сосед.","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,"война в украине, россия",18
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6mbuicEJv,"Посмотрел бы я на тебя, когда часть твоего дома отожмет сосед, а полиция к которой ты обратишся за помощью обвинит тебя в этом и начнет разводить на бабки (в нашнм случае на редкоземельные металлы). А да и еще за твоей спиной начнем договариваться с твоим соседам. Тут уже не до уважения.","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.","владимир зеленский, помощь украине","россия, сша",51
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6mpDW_-pY,похоже кремлеботы размножались,"Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,россия,3
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6n-s12t-e,"@user что вмешиваюсь в ваш бесполезный по смыслам спор. Но хотел бы сказать, что ядерка на самом деле не является 100% условием сдерживания. Безотносительно, кто ей владеет. Тут ведь есть и другие факторы. Будь в Украине сильная дипломатия, и не такие коррупционные правители, то я могу предполагать, они и без ядерки могли используя многие рычаги, добиться всех своих целей не спеша и не затрагивая ничьих интересов. Вполне реально было бы стать нейтральной страной. А так я бы сказал, что украинцы повели себя как и русские, с одной стороны начав с лозунга националистов и кончая агрессивной непродуманной политикой. Но история не терпит сослагательного наклонения. Поэтому мы смотрим на результат, а результат для Украины плачевный. Не стоит ввязываться в драку по совету стороннего, не оценив перспективу. Всегда есть третий, виновный во всем. И после драки кулаками не машут.","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,"будапештский меморандум, война в украине, нато",136
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6n8U1NN0V,Какая страна такой и президент...@user,"Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,владимир зеленский,5
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6nFYmXAQo,"Президент любой страны, не танцует в латексном костюме сексуального характера на камеру!@user","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,владимир зеленский,12
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6nTAn2kBf,"@user Конечно, ведь кнопка всегда находилась в Москве.","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",,россия,8
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6nh5qHiIV,"@user, на территории УССР базировалось советское ЯО, нацеленное на США, за возврат этого ЯО в страну изготовления Россию, Украина получила от США большие деньги, а от России топливо для украинских АЭС. Украина не могла обслуживать, а тем более использовать по назначению это ЯО и должна благодарить США и Россию за то что её избавили от этого радиоактивного чемодана без ручки.","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.","россия, сша",будапештский меморандум,60
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6njykIpho,@user РФ выплатила все долги СССР и фактически и юридически является продолжателем СССР.,"Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",россия,,13
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6ntTryViZ,"Шо ти мелеш, ми вимагаємо. Просити не збирпємось і якщо начнеться третя світова , то не нехай починається! Це не ми почали, а росія!","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.","помощь украине, третья мировая","война в украине, россия",24
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6oFYcBKpl,"@user, какая наглость, вы видимо в жизни и умеете только что и брать у других, омерзительно. США не обязано помогать никому, и это не ваше дело насколько жители там хорошо/плохо живут, Трамп нормальный президент который поддерживает СВОЮ страну, именно поэтому достоин уважения как президент своей страны и текущий предводитель целой нации","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.","дональд трамп, сша",помощь украине,51
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6oGxLHXFJ,@user а почему он обязан вам помогать ?,"Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",дональд трамп,помощь украине,8
ai,Трамп — Зеленскому: «Вы доиграетесь до Третьей мировой». Полная версия спора с субтитрами,UgxB7y9tk5mTCJep6th4AaABAg.AF6XZHP28bGAF6oVDHTRZ8,"@user только надо учесть, что полицейский был всё время на твоей стороне, чтоб воспользоваться твоим домом для наезда на соседа, одновременно пользуясь его содержимым. А когда сосед этому воспротивился, то полицейский решил просто уйти и забрать что в доме осталось.","Напоминает сцену из ,, крестного отца,, ты пришёл просить, но просишь без должного уважения.",россия,"помощь украине, сша",40
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,война в украине,14
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oI1U_BGzi,В случае с РФ не работает-все ссут,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,мировое сообщество,7
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oIF2qpt_v,"@user Были договора и меморандумы,которые РФ не выполнила.Как можно верить бандитам?",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,будапештский меморандум,россия,11
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oIMNrXwIn,"@user
Откровенная ложь. на словах,на деле страна -агрессор россия не демонстрирует готовности переговорам .",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, россия",14
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oLVaD1Sv_,"@user Как все россияне,под дурачка ""косиш""-все международные договора с Украиной вы знаете,по крайней мере с февраля прошлого года пытались в этом разобраться,но толку в этом никакого.Ваша имперскость сильнее справедливости,а ваша трусость не даёт вам возможности в этом сознаться -вот поэтому и валяете дурака",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, россия",43
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oMzicj1gA,@user Россия по наглому - в обмен на мир хочет несколько областей ))),Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, россия",13
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oOFPcnd05,"@user Ответь для начала на вопрос: ""Что такое АТО и против кого было направлено?"" Потом можно будет поговорить о стране-агрессоре",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,россия,,20
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oQRt755_Q,@user Россия по наглому - в обмен на мир хочет несколько областей ))),Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,россия,13
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oQge-7qMq,"@user""АТО"" было направлено против таких упырей, как Моторола, Бабай, Стрелков, Абхаз, Мильчаков, и прочей нечисти. Впрочем, и против руzzких кадровых вояк, которые ""заблудились"".",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,"война в украине, всу",россия,23
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oRtNIl0ge,"@user что? Разве не для этого войны часто и начинают? США по наглому держат в оккупации часть Сирии и воруют её нефть, так поступает Турция, Россия оттяпывает Украину. И все руками простых людей. А главными владельцами этих земель в итоге все равно будут политики и олигархи которые за землю и не погибали",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, россия, сша",52
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oSm40V2sG,"@user я приду к тебе в квартиру, захвачу, к примеру, две комнаты из пяти, объявлю их своей личной собственностью, а насчёт остальных будем договариваться. Меня такой расклад устроит, а вот тебя, думаю, нет.",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, россия",33
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oSwL4MrsF,marinabatikova а путин своих на фарш не пускает?,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, россия",8
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oTUF_um-a,"Отойди к границе 1991 года, далее переговоры! Никак иначе!",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, крым российский, россия",9
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oTm9WR7zk,"@user за 2 дня до начала АТО Гиркин со своими бандосами вторгся в Славянск, так что наверное против Гиркина и его приспешников.",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,война в украине,22
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oUMwRfUQz,"@user А как такое было возможно? И как понимать ""живая преграда"" украинским танкам? Все это дело рук Гиркина? Гиркин туда с женщинами и детьми пришел?",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,всу,25
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oUXzkjULu,@user Вы забыли сказать что Гиркин вторгся туда с женщинами и детьми которые встали живым щитом от украинских танков,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,война в украине,19
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oWWGhQDBU,"Да и поэтому приехал дядечка из Америки и сказал зеленскому понизить возраст мобилизированных с 27 лет до 25, а через годик другой когда уже никого не останется то и 18 летних будут утилизировать, ведь хозяин дал чёткий указ ""до последнего украинца""!",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"владимир зеленский, война в украине, мобилизация, сша",41
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oXCOI11Yr,@user и путин пусть сам воюет.,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, россия",6
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1o_DamAP6D,"Ага, ещё скажите солнце в июле и августе не должно печь,а зимой температура не должна опускаться ниже -5* . Пздц, интернет выпустил на волю столько дураков",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,мировое сообщество,26
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1o_qCNZrZd,"@user было направлено против сепаратистов на Донбассе. Ещё вопросы будут, пятнадцатирублёвое?",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,война в украине,,11
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1o_rN4YXNU,@user канал дырявого кремлебота 1 год назад создан,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,россия,8
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1o_xBLHXcC,@user дырявого кремлебота 1 неделю назад создан,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,россия,7
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oa0Ph-T1H,@user канал дырявого кремлебота 6 месяцев назад создан,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,россия,8
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1oa8iWrkjB,@user канал дырявого кремлебота 2 недели назад создан,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,россия,8
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1obNW71amy,"@user Значит мирное население-женщины, дети, старики для вас являются сепаратистами. Здесь нет ни сомнений, ни вопросов ибо существует множество доказательств о том как ""доблестные"" ВСУ воюют с гражданскими. Но один вопрос все же имеется: "" Кем в таком случае являетесь вы?"" Вопрос прозвучал",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, всу",43
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1obdiPJlpK,@user канал дырявого кремлебота 1 месяц назад создан,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,россия,8
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1obeOSBnhp,@user Россия выступает за фактическую капитуляцию Украины. Брехню несете.,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,россия,9
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1obu0aWKKI,@user Крутота Зеленского? А что это такое? 😊,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,владимир зеленский,8
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1obwK9MgsV,"@user причем здесь мировое сообщество, если войну твой ботоксный хозяин начал?",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, мировое сообщество, россия",11
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1ocGDVrAHE,"@user пятнадцатирублёвое,ты зря тужишься. Мирное население начало страдать, когда на помощь сепаратистам рашистские войска пришли в виде ихтамнетов. А после начала полномасштабной войны, всех мужиков из лднр выгребли ещё в самом начале войны.
Ты в курсе, что за свою паскудную ""работу"" на ботоферме отвечать придется? Ведомости не горят, тем более цифровые. Кто, к какое время и под каким аккаунтом ""работал"" - все окажется в открытом доступе.",Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"война в украине, мобилизация, россия",66
ai,«Не все воины»: как украинские мужчины бегут от призыва | Документальный фильм Би-би-си,Ugy3ImZPlAu6KSevgp14AaABAg.A1oER71oe4iA1ocwWDdYE5,Мировое сообщество во главе с США за продолжение войны.,Молодые не должны погибать. Мировое сообщество должно выработать механизмы для прекращения любых военных конфликтов.,,"мировое сообщество, сша",9
